source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
764,Military Dictionary,machine gun cannon,,n,N,súng máy cỡ lớn; pháo nòng dài tự động cỡ nhỏ,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun carrier,,n,N,xe vận tải được trang bị súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun company,,n,N,đại đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun crew,,n,N,khẩu đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun defense,,n,N,sử dụng súng đại liên trong phòng ngự,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun emplacement,,n,N,trận địa hỏa lực súng đại liên; công sự súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun fire,,n,N,hỏa lực súng máy; hỏa lực súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun leader,,n,N,khẩu đội trưởng súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun marksman,,n,N,xạ thủ súng máy xuất sắc; xạ thủ súng đại liên giỏi,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun nest,,n,N,hỏa điểm súng máy; ổ súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine gun pit,,n,N,công sự súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun platoon,,n,N,trung đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun position,,n,N,vị trí bắn của súng đại liên; trận địa hỏa lực súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun post,,n,N,hỏa điểm súng đại liên; vị trí hỏa lực súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun section,,n,N,bộ phận súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun sharpshooter,,n,N,xạ thủ súng đại liên xuất sắc; xạ thủ súng đại liên giỏi,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun sleigh mount,,n,N,bệ súng đại liên trên xe trượt tuyết,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun squad,,n,N,tiểu đội súng máy; tiểu đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun support,,n,N,yểm trợ bằng hỏa lực súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun team,,n,N,khẩu đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun trailer,,n,N,xe cứu kéo được trang bị súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun trainer,,n,N,giáo viên huấn luyện súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-gun troop,,n,N,trung đội súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine gunner,,n,N,xạ thủ súng đại liên; chiến sĩ đại liên; lính đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine gunnery,,n,N,quy tắc bắn súng đại liên; (sự) bắn súng đại liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine of war,,n,N,phương tiện kỹ thuật chiến đấu,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine pistol,,n,N,tiểu liên; súng ngắn liên thanh,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine processing unit,,n,N,phân đội xử lý dữ liệu bằng máy,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine record,,n,N,sự tính toán bằng máy,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine record unit,,n,N,đơn vị kế toán điện cơ,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine record unit operator,,n,N,chuyên viên kế toán điện cơ,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine rifle,,n,N,súng trung liên; súng trường tự động,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine rifleman,,n,N,xạ thủ ngắm bắn súng máy; xạ thủ súng trung liên,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine shop,,n,N,xưởng cơ khí,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine-shop truck (van),,n,N,xưởng cơ khí cơ động (trên ôtô); công trình xa,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machine tool,,n,N,dụng cụ máy móc; máy công cụ,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,machicolate,,v,V,đục lỗ châu mai; xây lỗ châu mai; xây lỗ ném (ở lan can thành lũy),FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,machicolated,,adj,ADJ,có lỗ châu mai,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,machicolation,,n,N,lỗ châu mai,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,machinery,,n,N,máy móc; bộ máy; cơ quan,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,machinery lorry,,n,N,(Anh) xưởng cơ khí cơ động (trên ôtô); công trình xa,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,macrometer,,n,N,cự ly kế; máy đo cự ly; máy đo,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,machinery of government,,n,N,bộ máy chính quyền,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,mad mile,,n,N,(lóng) đoạn đường nguy hiểm,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,mad minute,,n,N,(kh.ngữ) (sự) bắn vãi đạn; bắn mãnh liệt,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,made,,adj,ADJ,(lóng) đến niên hạn lên quân hàm; quân hàm tiếp theo,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,made-up,,adj,ADJ,ghép; ghép lại,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,madmen,,n,N,quân xâm lược điên cuồng,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,Mae West,,n,N,(lóng) áo hộ thân (của người lái máy bay); áo cứu hộ được bơm hơi; áo phao; dù được quấn bằng dây dù; xe tăng có hai tháp pháo,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,mag,,n,N,(kh.ngữ) hộp tiếp đạn; kho súng; kho đạn; kho thuốc nổ; ổ đạn (trong súng),FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,magazine,,n,N,kho súng; kho đạn; kho thuốc nổ; ổ đạn (trong súng); kẹp đạn súng lục; băng đạn; hộp tiếp đạn; (thuộc) hộp tiếp đạn,FALSE,,,img_764.jpg,FALSE
764,Military Dictionary,magazine area,,n,N,bãi bảo quản đạn dược; khu vực chứa đạn,TRUE,,,img_764.jpg,FALSE
764,Military Dictionary,magazine-box,,n,N,hòm dựng hộp tiếp đạn,TRUE,,,img_764.jpg,FALSE
765,Military Dictionary,magazine capacity,,n,N,khối lượng hộp tiếp đạn; dung lượng hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine carrier,,n,N,túi đựng hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine case,,n,N,đạn (trong súng); hộp tiếp đạn (dùng cho súng đại liên và súng trung liên),TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine chamber,,n,N,hộp tiếp đạn (đại liên và trung liên); bàn tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine drill,,n,N,nạp đạn vào hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine-fed,,adj,ADJ,được tiếp bằng băng đạn; được tiếp bằng hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine-fed rocket discharger,,n,N,bệ phóng tên lửa có thiết bị nạp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine filler,,n,N,máy nạp đạn vào hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine follower,,n,N,lẫy đẩy đạn của hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine gun,,n,N,vũ khí có hộp tiếp đạn; súng trường có hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine-loader,,n,N,vũ khí có cơ cấu tiếp đạn bằng hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine platoon,,n,N,trung đội súng báng gập,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine pocket,,n,N,túi đựng hộp tiếp đạn; hộp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine rifle,,n,N,súng trường có hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine spring,,n,N,lò xo đẩy đạn; lò xo hộp tiếp đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magazine weapon,,n,N,vũ khí bắn bằng băng đạn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,Maggie,,n,N,(lóng) súng máy,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,Maggie's drawers,,n,N,(lóng) cờ hiệu ở trường bắn báo kết quả bắn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magic carpet,,n,N,thảm bay; máy bay trực thăng,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,Maginot Line,,n,N,phòng tuyến Maginôt (tuyến phòng thủ kiên cố ở biên giới Pháp Đức),FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,Maginot Line strategy,,n,N,chiến lược phòng ngự,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnesium bomb,,n,N,bom cháy magiê; bom chiếu sáng magiê,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnesium flare bomb,,n,N,bom chiếu sáng magiê,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic,,adj,ADJ,(thuộc) nam châm; có từ tính,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic airborne detection,,n,N,sự phát hiện từ trên không bằng máy đo từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic airborne detector,,n,N,máy đo từ tính hàng không; từ kế hàng không; bộ phát hiện từ tính hàng không (của tàu ngầm),TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic anomaly detector,,n,N,từ kế; máy đo từ,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic antitank charge (mine),,n,N,mìn chống tăng có ngòi nổ từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic azimuth (bearing),,n,N,phương vị từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic course,,n,N,góc hành trình từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic declination,,n,N,độ lệch từ tính; độ lệch từ thiên,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic deviation,,n,N,độ lệch từ; độ lệch la bàn; độ sai địa bàn,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic fuze (ignition),,n,N,ngòi nổ từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic guidance,,n,N,dẫn đường theo bức xạ từ (của mục tiêu),TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic heading,,n,N,hướng từ tính; từ hướng,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic induction action mine,,n,N,mìn cảm ứng từ,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic mine,,n,N,mìn từ trường; mìn nam châm; (hq) thủy lôi từ trường,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic minehunting,,n,N,sự dò mìn bằng thiết bị từ trường; sự quét thủy lôi bằng thiết bị từ trường,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic north,,n,N,cực bắc từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic north base line,,n,N,trục cực phương vị từ,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic sensor,,n,N,máy phát hiện từ tính; thiết bị cảm ứng từ,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetic torpedo,,n,N,ngư lôi có ngòi nổ từ tính,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magneto exploder,,n,N,máy điểm hỏa bằng điện,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetometer,,n,N,máy đo từ; từ kế,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,airborne magnetometer,,n,N,từ kế trên máy bay,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magnetron jammer,,n,N,máy phát nhiễu manhêtron,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnification,,n,N,sự phóng đại; sự khuếch đại,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnitude method of adjustment,,n,N,phương pháp chỉnh bắn theo độ lệch,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,magnitude spotting,,n,N,chỉnh bắn theo dấu điểm nổ,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,magpie,,n,N,(lóng) vòng thứ hai của bia vòng,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,maiden battle,,n,N,trận đánh đầu tiên,FALSE,,,img_765.jpg,FALSE
765,Military Dictionary,maiden fortress,,n,N,thành trì không bao giờ bị rơi vào tay quân địch,TRUE,,,img_765.jpg,FALSE
765,Military Dictionary,maiden's hair,,n,N,(lóng) bộ phản chiếu (lưỡng cực) (để tạo nhiều rađa thụ động),TRUE,,,img_765.jpg,FALSE
766,Military Dictionary,mail,,n; v,N; V,thư từ; bưu kiện; bưu phẩm; chuyển thư; bưu điện; xe thư (xe lửa),FALSE,,,img_766.jpg,FALSE
766,Military Dictionary,mail aircraft,,n,N,máy bay bưu điện,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail and records division,,n,N,phòng phân phát thư từ và thông báo (của bộ tham mưu chỉ huy),TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail call,,n,N,phân phát thư tín,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail clerk,,n,N,bưu tín viên,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail distribution agency,,n,N,trạm quân bưu dã chiến,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail line,,n,N,hệ thống nhận thư tuyến quân bưu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail officer,,n,N,sĩ quan quân bưu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mail terminal,,n,N,trạm chuyển tải quân bưu; trạm trung chuyển quân bưu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,mailed fist,,n,N,vũ lực; bạo lực,FALSE,,,img_766.jpg,FALSE
766,Military Dictionary,main,,adj,ADJ,chính; cơ bản,FALSE,,,img_766.jpg,FALSE
766,Military Dictionary,main action,,n,N,trận đánh (diễn ra) giữa các lực lượng chủ lực,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main air intake,,n,N,cửa dẫn gió thường,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main airfield,,n,N,sân bay chính; sân bay cơ bản,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main armament,,n,N,pháo binh chủ lực; vũ khí cơ bản; cỡ (pháo) chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main armament mechanized flame thrower,,n,N,súng phun lửa là vũ khí chủ yếu của xe tăng súng phun lửa trên xe tăng,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main attack,,n,N,cuộc tiến công chính; đòn tiến công chủ yếu cụm tiến công trên hướng chủ yếu; hướng tiến công chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main attack force,,n,N,cụm đột kích; lực lượng tiến công chủ yếu; lực lượng đột kích chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main axis,,n,N,trục chính của chuyển động,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main axis of advance,,n,N,hướng đột kích chính; hướng tiến công chủ yếu; trục chính của chuyển động,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battery,,n,N,pháo chủ lực; cỡ (pháo) chính (trên tàu hải quân),TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battle area,,n,N,khu vực phòng ngự cơ bản,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battle force,,n,N,lực lượng chiến đấu chủ yếu; lực lượng chủ lực,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battle line,,n,N,dải phòng ngự cơ bản; dải phòng ngự chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battle position,,n,N,vị trí phòng ngự chính; vị trí phòng ngự chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main battle tank,,n,N,xe tăng chủ lực; xe tăng chiến đấu chủ lực,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main bearing,,n,N,gối chịu chính; gối tựa chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main blow,,n,N,đòn đánh chính; đòn đột kích chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main body,,n,N,lực lượng chủ lực; đại quân,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main cable,,n,N,dây cáp treo,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main charge,,n,N,liều nổ chính; lượng nổ,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main civilian occupation,,n,N,chuyên ngành dân sự chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main column,,n,N,khối dọc chủ lực; lực lượng chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main command post,,n,N,vị trí chỉ huy cơ bản; sở chỉ huy chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main concentration (of troops),,n,N,cụm (quân) chủ yếu; lực lượng chủ lực,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main convoy,,n,N,(hq) đoàn tàu hộ tống chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main crossing,,n,N,sự vượt sông của lực lượng chủ lực,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main deck,,n,N,boong tàu chính; boong chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main defense (line) area,,n,N,dải phòng ngự cơ bản; khu vực phòng ngự chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main defensive position,,n,N,dải phòng ngự cơ bản; vị trí phòng ngự then chốt,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main direction of the attack,,n,N,hướng tiến công chủ yếu; hướng tiến công chính,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,build up the main direction of the attack,,v,V,tập trung lực lượng ở hướng tiến công chủ yếu,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main distributing frame,,n,N,bảng phân phối,TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main division,,n,N,nhóm chiến dịch (của bộ tham mưu),TRUE,,,img_766.jpg,FALSE
766,Military Dictionary,main dressing station,,n,N,trạm sơ cứu chính; trạm băng bó chính,TRUE,,,img_766.jpg,FALSE
767,Military Dictionary,main effort,,n,N,đòn đột kích chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,form the main effort,,v,V,tập trung lực lượng ở hướng tiến công chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,make the main effort,,v,V,giáng đòn đột kích chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fighting area,,n,N,dải phòng ngự cơ bản; khu vực phòng ngự chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fighting force(s),,n,N,lực lượng chủ yếu; lực lượng chủ lực,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fighting line,,n,N,tiền duyên phòng ngự,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fighting zone,,n,N,dải phòng ngự cơ bản; khu phòng ngự chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main firing position,,n,N,vị trí bắn chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fleet base,,n,N,căn cứ hạm đội chủ lực,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main force(s),,n,N,lực lượng chủ yếu; lực lượng chủ lực,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fortified position,,n,N,dải phòng ngự chủ yếu; dải phòng ngự cơ bản,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main fuel tank,,n,N,thùng nhiên liệu chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main girdle of forts,,n,N,vành đai đồn bốt chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main guard,,n,N,đội tuần phòng chính; toán canh gác chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main gun,,n,N,pháo tăng,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main headquarters,,n,N,bộ chỉ huy cơ bản,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main high sea fleet,,n,N,lực lượng chính của hạm đội,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main jet,,n,N,ống chia chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main junction box,,n,N,hộp nối; hộp giấu dây,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main landing,,n,N,lực lượng đổ bộ chủ yếu; tung lực lượng chính của quân đổ bộ,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main line of advance,,n,N,hướng tiến công chủ yếu; hướng tiến công chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main line of defense,,n,N,tuyến phòng ngự chính; tiền duyên phòng ngự,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,outline the enemy's main line of defense,,v,V,xác định vị trí tiền duyên phòng ngự của địch,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main line of resistance,,n,N,tuyến kháng cự chủ yếu; tiền duyên phòng ngự,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main line of supply,,n,N,tuyến tiếp tế chủ yếu; tuyến tiếp tế chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main missile,,n,N,tầng chính của tên lửa (nhiều tầng),TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main movement,,n,N,sự cơ động của lực lượng chủ lực,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main number,,n,N,số chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main operations base,,n,N,căn cứ chỉ huy tác chiến chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main plate of spring,,n,N,díp lò xo chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main point of penetration,,n,N,khu vực đột phá chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main position,,n,N,dải phòng ngự chính; dải phòng ngự chủ yếu; vị trí chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main post exchange,,n,N,quân tiếp vụ chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main road,,n,N,đường quốc lộ; đường chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main shaft,,n,N,đòn chính; trục chính,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main signal center,,n,N,trung tâm thông tin liên lạc chính; đầu mối thông tin liên lạc chủ yếu,TRUE,,,img_767.jpg,FALSE
767,Military Dictionary,main stage,,n,N,tầng chính của tên lửa (nhiều tầng),TRUE,,,img_767.jpg,FALSE
