source_page,dictionary_name,word,phonetic,part_of_speech_raw,part_of_speech_code,meaning_vi,is_subentry,example_en,example_vi,image_path,reviewed
1593,Military Dictionary,"NAVNORCENT (Allied Naval Forces, Northern Area, Central Europe)",,,,hải quân liên quân NATO ở khu vực Bắc Trung Âu,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,"NAVNORTH (Allied Naval Forces, Northern Europe)",,,,hải quân liên quân NATO ở Bắc Âu,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVORD (naval ordnance),,,,ngành trang bị kỹ thuật hải quân,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVORDSTA (naval ordnance station),,,,trạm trang bị kỹ thuật hải quân,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVSAFECEN (naval safety center),,,,trung tâm về an toàn hải quân,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVSAT (navigation satellite),,,,"vệ tinh hỗ trợ hàng không và hàng hải, vệ tinh dẫn đường (không quân và hải quân)",FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVSEA (naval sea),,,,thuộc về biển của hải quân,FALSE,,,img_1593.jpg,FALSE
1593,Military Dictionary,NAVSEAINST (naval sea instruction),,,,chỉ dẫn về biển của hải quân,FALSE,,,img_1593.jpg,FALSE
1594,Military Dictionary,NAVSEALOGCEN (naval sea logistics center),,,,trung tâm hậu cần trên biển của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSEASYSCOM (Naval Sea Systems Command),,,,bộ chỉ huy các hệ thống trên biển của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NAVSO (United States Navy Forces, Southern Command)",,,,lực lượng hải quân Mỹ thuộc bộ tư lệnh miền Nam,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSOC (naval special operations command),,,,bộ chỉ huy tác chiến đặc biệt hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSOC (naval special operations component),,,,binh chủng tác chiến đặc biệt hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSOC (naval special warfare special operations component),,,,binh chủng tác chiến đặc biệt trong lực lượng chiến tranh đặc biệt của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSOF (naval special operations forces),,,,lực lượng tác chiến đặc biệt của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSPACECOM (Naval Space Command),,,,bộ chỉ huy vũ trụ của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSPECWARCOM (Naval Special Warfare Command),,,,bộ tư lệnh chiến tranh đặc biệt của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSPOC (Naval Space Operations Center),,,,trung tâm tác chiến vũ trụ của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSTA (Naval Station),,,,căn cứ hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSTAR (navigation satellite timing and ranging),,,,(Mỹ) (phương thức) định thời và định tầm theo vệ tinh dẫn đường,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSTAR (navigation system using time and ranging),,,,hệ thống vệ tinh định thời và định tầm đạo hàng,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSTARCODE (naval staff target and requirement code),,,,(Anh) mã mục tiêu và nhu cầu theo cơ quan tham mưu hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSUP (naval supply),,,,"sự cung cấp hậu cần hải quân, sự tiếp tế hậu cần hải quân; sự bảo đảm của hải quân",FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSUPINST (Navy Support Instruction),,,,hướng dẫn về chi viện và bảo đảm của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVSUPSYSCOM (Naval Supply Systems Command),,,,bộ chỉ huy các hệ thống bảo đảm hậu cần của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVTAG (naval tactical game),,,,tập bài đối kháng chiến thuật hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVTRACEN (Naval Training Center),,,,trung tâm huấn luyện hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAVWASS (navigation & weapon aiming subsystem),,,,phân hệ dẫn đường và ngắm bắn,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAWAS (National Warning System),,,,"hệ thống báo động phòng không và phòng chống tên lửa quốc gia, hệ thống cảnh báo phòng không quốc gia",FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAWC (Naval War College),,,,trường sĩ quan hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NAWCAD (Naval Air Warfare Center, Aircraft Division)",,,,sư đoàn máy bay thuộc trung tâm chiến tranh đường không của hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NAWST (night attack weapon systems trainer),,,,thiết bị huấn luyện tổ hợp vũ khí đánh đêm,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NB (narrowband),,,,dải (tần) hẹp,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NB (naval bases),,,,căn cứ hải quân,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NB (northbound),,,,đi về hướng bắc,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NBAA (US National Business Aircraft Association),,,,liên đoàn hàng không thương mại quốc gia Mỹ,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,NBC (nonbattle casualty),,,,thương vong không do chiến đấu,FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NBC (nuclear, biological and chemical)",,,,"(thuộc) hạt nhân, sinh học và hoá học",FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NBC (nuclear, biological and chemical warfare)",,,,"chiến tranh hạt nhân, sinh học và hoá học",FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NBCCS (nuclear, biological, and chemical (NBC) contamination survivability)",,,,"khả năng sống còn trước nhiễm độc hạt nhân, sinh học và hoá học",FALSE,,,img_1594.jpg,FALSE
1594,Military Dictionary,"NBCD (nuclear, biological & chemical defense)",,,,"phòng chống (vũ khí) hạt nhân, sinh học và hóa học",FALSE,,,img_1594.jpg,FALSE
1595,Military Dictionary,"NBCD (Nuclear, Biological, Chemical Defense and Damage Control)",,,,"phòng chống và khắc phục hậu quả tiến công hạt nhân, sinh học và hoá học",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NBCF (nuclear, biological, chemical & fire)",,,,"vũ khí hạt nhân, sinh học, hóa học và vũ khí cháy",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NBCPC (nuclear, biological & chemical protective cover)",,,,"lớp phủ bảo vệ (chống tiến công) hạt nhân, sinh học và hóa học, lớp phủ bảo vệ NBC",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NBCRS (nuclear, biological & chemical reconnaissance system)",,,,"hệ thống trinh sát hạt nhân, sinh học và hóa học",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NBCSS (nuclear, biological & chemical shelter system)",,,,"hệ thống hầm phòng tránh hạt nhân, sinh học và hóa học",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NBCW (Nuclear, Biological, Chemical Warfare)",,,,"chiến tranh sử dụng vũ khí hạt nhân, sinh học và hoá học",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBDP (narrow band direct printing),,,,in trực tiếp dải hẹp,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBG (naval beach group),,,,nhóm đổ bộ đường biển,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBI (nonbattle injury),,,,thương tích không phải do chiến đấu,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBMG (Navigation Bombing and Missile Guidance System),,,,hệ thống dẫn đường ném bom và điều khiển tên lửa,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBMR (NATO Basic Military Requirement),,,,yêu cầu quân sự cơ bản của liên quân NATO,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,n-bomb (neutron bomb),,,,bom notron,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBP (naval beach party),,,,nhóm đổ bộ đường biển; đội đổ bộ đường biển,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBS (National Bureau of Standards),,,,cục tiêu chuẩn hoá quốc gia,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NBST (narrowband secure terminal),,,,trạm đầu cuối an toàn dải tần hẹp,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,nc (nitrocellulose),,,,nitroxenluloza,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NC; N/C (nose cone),,,,phần đầu; hình côn phía mũi; đầu nhọn,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,"NC3A (nuclear command, control, and communications (C3) assessment)",,,,"sự đánh giá chỉ huy, kiểm soát và thông tin liên lạc hạt nhân.",FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCA (national command authorities),,,,các nhà cầm quyền lãnh đạo quốc gia; các cơ quan chức trách lãnh đạo quốc gia,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCAA (North Atlantic Treaty Organization (NATO) Civil Airlift Agency),,,,cục vận tải hàng không của tổ chức hiệp ước Bắc Đại Tây Dương (NATO),FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCAP (night combat air patrol),,,,tuần tra chiến đấu đêm trên không,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCB (naval construction brigade),,,,lữ đoàn xây dựng công trình hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCC (naval component commander),,,,tư lệnh (trưởng) binh chủng hợp thành hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCC (Navy component command),,,,bộ chỉ huy binh chủng hợp thành hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCC (network control center),,,,trung tâm kiểm soát mạng,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCC (NORAD control center),,,,trung tâm điều hành của bộ tư lệnh phòng thủ không quân vũ trụ Bắc Mỹ,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCCS (Nuclear Command and Control System),,,,hệ thống chỉ huy và kiểm soát hạt nhân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCCT (Non-cooperative Countries and Territories),,,,các quốc gia và lãnh thổ bất hợp tác,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCD (net control device),,,,dụng cụ điều khiển mạng,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCF (naval construction force),,,,lực lượng xây dựng công trình hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCFSU (naval construction force support unit),,,,đơn vị bảo đảm phục vụ lực lượng xây dựng công trình hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCIS (Naval Criminal Investigative Service),,,,ngành điều tra tội phạm của hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCISRA (Naval Criminal Investigative Service resident agent),,,,điều tra viên tại chỗ của ngành điều tra tội phạm hải quân,FALSE,,,img_1595.jpg,FALSE
1595,Military Dictionary,NCISRO (Naval Criminal Investigative Service regional office),,,,văn phòng khu vực của ngành điều tra tội phạm hải quân,FALSE,,,img_1595.jpg,FALSE
1596,Military Dictionary,NCISRU (Naval Criminal Investigative Service resident unit),,,,đơn vị tại chỗ của ngành điều tra tội phạm hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCMP (Navy Capabilities and Mobilization Plan),,,,kế hoạch về các khả năng và động viên hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCO (noncombat operations),,,,các hoạt động phi chiến đấu,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCO; noncom (noncommissioned officer),,,,hạ sĩ quan,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCOIC (noncommissioned officer in charge),,,,hạ sĩ quan chỉ huy,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCR (national cryptologic representative),,,,đại diện ngành mật mã quốc gia,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCR (National Security Agency/central Security Service Representative),,,,đại diện ngành an ninh trung ương/cơ quan an ninh quốc gia,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCR (naval construction regiment),,,,trung đoàn xây dựng công trình hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCRDEF (national cryptologic representative defense),,,,đại diện ngành mật mã quốc gia về phòng thủ,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCRP (National Committee on Radiation Protection),,,,uỷ ban quốc gia phòng chống phóng xạ,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCS (National Communications System),,,,hệ thống thông tin liên lạc quốc gia,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCS (naval combat system),,,,hệ thống chiến đấu hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCS (naval control of shipping),,,,kiểm soát vận tải đường biển của hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCS (net control station),,,,đài kiểm soát mạng vô tuyến điện,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCSC (National Computer Security Center),,,,trung tâm an ninh máy tính quốc gia,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCSE (national intelligence support team (NIST) communications support element),,,,phân đội hỗ trợ thông tin liên lạc của đội hỗ trợ tình báo quốc gia,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCSORG (naval control of shipping organization),,,,tổ chức kiểm soát vận tải đường biển của hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCT (network control terminal),,,,trạm đầu cuối điều khiển mạng,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCT (non-cooperative target),,,,mục tiêu không tương tác; mục tiêu không phát xạ vô tuyến,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCTAMS (naval computer and telecommunications area master station),,,,trạm chủ đạo về máy tính và liên lạc viễn thông khu vực của hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCTR (Non-cooperative target recognition),,,,sự nhận biết mục tiêu không tương tác; sự nhận dạng mục tiêu không phát xạ vô tuyến,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCTS (naval computer and telecommunications station),,,,trạm máy tính và thông tin liên lạc hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCU (navigation computer unit),,,,máy tính dẫn đường,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCW (naval coastal warfare),,,,chiến tranh bờ biển của hải quân; tác chiến bờ biển của hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NCWC (naval coastal warfare commander),,,,chỉ huy trưởng tác chiến bờ biển của hải quân; tư lệnh (trưởng) chiến tranh bờ biển của hải quân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,ND (navigation display),,,,hiển thị dẫn đường,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,ND (Navy Department),,,,bộ hải quân Mỹ,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,ND (non-detectable),,,,"không thể (bị) phát hiện, không phát hiện được",FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,ND (noonday),,,,không kỳ hạn,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NDA (national defense area),,,,khu vực quốc phòng,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NDAA (National Defense Authorization Act),,,,đạo luật về thẩm quyền quốc phòng,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NDAC (nuclear defense affairs committee),,,,uỷ ban giám sát hoạt động phòng thủ vũ khí hạt nhân,FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,N-day (day an active duty unit is notified for deployment or redeployment),,,,"ngày N, ngày thông báo lệnh triển khai",FALSE,,,img_1596.jpg,FALSE
1596,Military Dictionary,NDB (non-directional beacon),,,,đèn hiệu không định hướng (ánh sáng toả đi mọi hướng),FALSE,,,img_1596.jpg,FALSE
1597,Military Dictionary,NDB (nuclear depth bomb),,,,bom hạt nhân chống ngầm,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDC (North Atlantic Defense College),,,,trường quân sự liên quân NATO,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDCC (National Defense Cadet Corp),,,,quân đoàn học viên sĩ quan (tổ chức toàn nước Mỹ huấn luyện quân sự cho thanh niên trước nhập ngũ),FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDCS (national drug control strategy),,,,chiến lược kiểm soát ma tuý quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDDP (NATO Defense Data Program),,,,chương trình nghiên cứu dữ kiện về phòng thủ của liên quân NATO,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDEW (nuclear directed energy weapon),,,,vũ khí hạt nhân hiệu ứng trội,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDFRS (Nuclear Detonation and Fallout Reporting System),,,,hệ thống báo cáo về các vụ nổ hạt nhân và phóng xạ,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,"NDHQ (National Defence Headquarters, Canada)",,,,tổng hành dinh quốc phòng Canada,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDI (non-development item),,,,trang thiết bị không triển khai,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDL (national desired ground zero list),,,,danh sách (vị trí) tâm nổ hạt nhân kỳ vọng quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDMC (North Atlantic Treaty Organization (NATO) Defense Manpower Committee),,,,uỷ ban quân lực thuộc tổ chức hiệp ước Bắc Đại Tây Dương (NATO),FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDMS (National Disaster Medical System),,,,hệ thống y tế cứu trợ thảm hoạ quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDOC (National Defense Operations Center),,,,trung tâm tác chiến phòng thủ quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDP (national disclosure policy),,,,chính sách về tiết lộ bí mật quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDPB (National Drug Policy Board),,,,hội đồng chính sách về chống ma tuý quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDPC (National Disclosure Policy Committee),,,,uỷ ban chính sách về tiết lộ bí mật quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDR (normal daily requirement),,,,"định mức tiêu chuẩn một ngày, nhu cầu trung bình một ngày đêm",FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDRF (National Defense Reserve Fleet),,,,hạm đội dự bị quốc phòng,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDS (nuclear detection/detonation system),,,,hệ thống phát hiện và phá huỷ hạt nhân,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDS (nuclear detection satellite),,,,vệ tinh phát hiện các vụ nổ hạt nhân,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDSF (National Defense Sealift Fund),,,,quỹ quốc gia về cầu vận tải đường biển quốc phòng,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDT (non-destructive testing),,,,sự thử nghiệm không phá huỷ mẫu,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDU (National Defense University),,,,trường đại học quốc phòng,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDU (Navigation Display Unit),,,,thiết bị hiển thị dẫn đường,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NDV (nuclear delivery vehicle),,,,phương tiện phóng vũ khí hạt nhân,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NE (Netherlands),,,,Hà Lan,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NE (northeast),,,,đông bắc,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEA (Northeast Asia),,,,Đông Bắc Á,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEACP (national emergency airborne command post),,,,trạm trên không chỉ huy toàn bộ lực lượng vũ trang quốc gia trong tình trạng khẩn cấp,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEAR (National Emergency Alarm Repeater System),,,,hệ thống báo động quốc gia trong tình trạng khẩn cấp,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEAT (naval embarked advisory team),,,,đội cố vấn về bốc xếp lên tàu của hải quân,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,"NEB (nuclear, electronic, biological)",,,,"(thuộc) hạt nhân, điện tử, sinh học",FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEC (National Emergency Council),,,,hội đồng khẩn cấp quốc gia,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NEC (Northern Europe Command),,,,bộ tư lệnh liên quân NATO ở Bắc Âu,FALSE,,,img_1597.jpg,FALSE
1597,Military Dictionary,NECPA (National Emergency Command Post Afloat),,,,"sở chỉ huy trên hạm của lực lượng vũ trang quốc gia trong tình trạng khẩn cấp, sở chỉ huy lực lượng vũ trang quốc gia trong tình trạng khẩn cấp trên hạm tàu",FALSE,,,img_1597.jpg,FALSE
1598,Military Dictionary,NEES (Naval Engineering Experiment Station),,,,trạm thí nghiệm kỹ thuật hải quân,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NELM (Naval Elements Atlantic and Mediterranean),,,,hải quân Mỹ ở phần phía đông Đại Tây Dương và Địa Trung Hải,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NEMT (National Emergency Management Team),,,,đội quản lý tình trạng khẩn cấp quốc gia,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NEO (noncombatant evacuation operation),,,,hoạt động sơ tán những người không tham gia chiến đấu,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NEOPACK (noncombatant evacuation operation package),,,,bộ tài liệu và phương tiện phục vụ cho hoạt động sơ tán những người không tham gia chiến đấu,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NEREP (Nuclear Execution and Reporting Plan),,,,kế hoạch thực hiện và báo cáo tác chiến hạt nhân,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NESS (naval engineering support system),,,,hệ thống bảo đảm công binh hải quân,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NET; Net (net registered tonnage),,,,tải trọng tịnh đăng ký,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NET (new equipment training),,,,sự huấn luyện thiết bị kỹ thuật mới,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NETS (Nationwide Emergency Telecommunications System),,,,hệ thống thông tin liên lạc viễn thông phục vụ tình trạng khẩn cấp toàn quốc,FALSE,,,img_1598.jpg,FALSE
1598,Military Dictionary,NETSYO (network security officer),,,,sĩ quan an ninh mạng (thông tin),FALSE,,,img_1598.jpg,FALSE
